47.16857527278305, 27.557692886187716
47.169338578793294, 27.554669048692723
47.16853542447034, 27.554647455803053
47.16852458195485, 27.553046225391604
47.168541929957115, 27.551961726711966
47.167960768797386, 27.551964916413965
47.1679515763109, 27.553729098170365
47.168150443114094, 27.555825681312076
47.16796218931842, 27.5519679803229
47.167111170683846, 27.55197556675553
47.16711890727831, 27.553690100528495
47.16679139046054, 27.553690100528495
47.16679139046054, 27.55587119990782
47.166787659210726, 27.550758486113086
47.16897691117539, 27.55074861077557
47.16898304456882, 27.549878003248992
47.16677191032721, 27.546842154167948
47.166744045033575, 27.55732282013018
